Prefix,Gap Start,Gap End,Missing Count
EDC,EDC0060553,EDC0060553,1
EDC,EDC0060555,EDC0060558,4
EDC,EDC0060595,EDC0060598,4
EDC,EDC0060604,EDC0060604,1
EDC,EDC0060613,EDC0060616,4
EDC,EDC0060621,EDC0060621,1
EDC,EDC0060623,EDC0060623,1
EDC,EDC0060628,EDC0060629,2
EDC,EDC0060720,EDC0060720,1
EDC,EDC0060722,EDC0060722,1
EDC,EDC0060724,EDC0060724,1
EDC,EDC0060746,EDC0060746,1
EDC,EDC0060748,EDC0060748,1
EDC,EDC0060750,EDC0060750,1
EDC,EDC0060752,EDC0060752,1
EDC,EDC0060815,EDC0060816,2
EDC,EDC0060852,EDC0060852,1
EDC,EDC0060854,EDC0060854,1
EDC,EDC0060888,EDC0060888,1
EDC,EDC0060899,EDC0060899,1
EDC,EDC0060901,EDC0060901,1
EDC,EDC0060916,EDC0060917,2
EDC,EDC0060920,EDC0060920,1
EDC,EDC0060948,EDC0060951,4
EDC,EDC0060978,EDC0060980,3
EDC,EDC0061044,EDC0061044,1
EDC,EDC0061046,EDC0061046,1
EDC,EDC0061124,EDC0061124,1
EDC,EDC0061126,EDC0061126,1
EDC,EDC0061128,EDC0061128,1
EDC,EDC0061136,EDC0061141,6
EDC,EDC0061189,EDC0061192,4
EDC,EDC0061201,EDC0061204,4
EDC,EDC0061247,EDC0061248,2
EDC,EDC0061250,EDC0061251,2
EDC,EDC0061271,EDC0061271,1
EDC,EDC0061273,EDC0061273,1
EDC,EDC0061314,EDC0061314,1
EDC,EDC0061464,EDC0061464,1
EDC,EDC0061467,EDC0061468,2
EDC,EDC0061470,EDC0061471,2
EDC,EDC0061483,EDC0061483,1
EDC,EDC0061485,EDC0061485,1
EDC,EDC0061487,EDC0061487,1
EDC,EDC0061507,EDC0061510,4
EDC,EDC0061527,EDC0061528,2
EDC,EDC0061558,EDC0061559,2
EDC,EDC0061668,EDC0061668,1
EDC,EDC0061670,EDC0061670,1
EDC,EDC0061703,EDC0061705,3
EDC,EDC0061707,EDC0061707,1
EDC,EDC0061721,EDC0061723,3
EDC,EDC0061725,EDC0061728,4
EDC,EDC0061730,EDC0061730,1
EDC,EDC0061732,EDC0061732,1
EDC,EDC0061734,EDC0061734,1
EDC,EDC0061736,EDC0061740,5
EDC,EDC0061742,EDC0061742,1
EDC,EDC0061785,EDC0061785,1
EDC,EDC0061821,EDC0061821,1
EDC,EDC0061839,EDC0061839,1
EDC,EDC0061841,EDC0061841,1
EDC,EDC0061855,EDC0061856,2
EDC,EDC0061893,EDC0061894,2
EDC,EDC0061899,EDC0061900,2
EDC,EDC0061924,EDC0061925,2
EDC,EDC0061933,EDC0061933,1
EDC,EDC0061946,EDC0061947,2
EDC,EDC0061957,EDC0061958,2
EDC,EDC0061963,EDC0061963,1
EDC,EDC0061999,EDC0062000,2
EDC,EDC0062026,EDC0062029,4
EDC,EDC0062040,EDC0062040,1
EDC,EDC0062044,EDC0062044,1
EDC,EDC0062048,EDC0062048,1
EDC,EDC0062050,EDC0062050,1
EDC,EDC0062065,EDC0062065,1
EDC,EDC0062067,EDC0062067,1
EDC,EDC0062081,EDC0062082,2
EDC,EDC0062084,EDC0062085,2
EDC,EDC0062090,EDC0062090,1
EDC,EDC0062107,EDC0062108,2
EDC,EDC0062111,EDC0062114,4
EDC,EDC0062130,EDC0062130,1
EDC,EDC0062165,EDC0062166,2
EDC,EDC0062170,EDC0062172,3
EDC,EDC0062187,EDC0062187,1
EDC,EDC0062191,EDC0062191,1
EDC,EDC0062194,EDC0062195,2
EDC,EDC0062205,EDC0062207,3
EDC,EDC0062212,EDC0062212,1
EDC,EDC0062236,EDC0062236,1
EDC,EDC0062238,EDC0062238,1
EDC,EDC0062243,EDC0062244,2
EDC,EDC0062246,EDC0062247,2
EDC,EDC0062275,EDC0062275,1
EDC,EDC0062291,EDC0062296,6
EDC,EDC0062315,EDC0062320,6
EDC,EDC0062430,EDC0062430,1
EDC,EDC0062498,EDC0062498,1
EDC,EDC0062500,EDC0062500,1
EDC,EDC0062505,EDC0062506,2
EDC,EDC0062564,EDC0062565,2
EDC,EDC0062567,EDC0062568,2
EDC,EDC0062602,EDC0062603,2
EDC,EDC0062609,EDC0062609,1
EDC,EDC0062611,EDC0062611,1
EDC,EDC0062649,EDC0062650,2
EDC,EDC0062707,EDC0062707,1
EDC,EDC0062770,EDC0062770,1
EDC,EDC0062791,EDC0062792,2
EDC,EDC0062794,EDC0062797,4
EDC,EDC0062830,EDC0062830,1
EDC,EDC0062849,EDC0062849,1
EDC,EDC0062865,EDC0062866,2
EDC,EDC0062868,EDC0062868,1
EDC,EDC0062895,EDC0062899,5
EDC,EDC0062901,EDC0062901,1
EDC,EDC0062903,EDC0062903,1
EDC,EDC0062905,EDC0062908,4
EDC,EDC0062913,EDC0062913,1
EDC,EDC0062915,EDC0062916,2
EDC,EDC0062949,EDC0062949,1
EDC,EDC0062963,EDC0062964,2
EDC,EDC0063065,EDC0063066,2
EDC,EDC0063070,EDC0063071,2
EDC,EDC0063139,EDC0063139,1
EDC,EDC0063141,EDC0063141,1
EDC,EDC0063161,EDC0063161,1
EDC,EDC0063192,EDC0063192,1
EDC,EDC0063241,EDC0063241,1
EDC,EDC0063253,EDC0063253,1
EDC,EDC0063263,EDC0063264,2
EDC,EDC0063296,EDC0063297,2
EDC,EDC0063301,EDC0063301,1
EDC,EDC0063305,EDC0063305,1
EDC,EDC0063331,EDC0063331,1
EDC,EDC0063333,EDC0063333,1
EDC,EDC0063336,EDC0063336,1
EDC,EDC0063338,EDC0063338,1
EDC,EDC0063371,EDC0063371,1
EDC,EDC0063381,EDC0063382,2
EDC,EDC0063427,EDC0063427,1
EDC,EDC0063429,EDC0063429,1
EDC,EDC0063446,EDC0063449,4
EDC,EDC0063466,EDC0063466,1
EDC,EDC0063533,EDC0063533,1
EDC,EDC0063549,EDC0063550,2
EDC,EDC0063573,EDC0063576,4
EDC,EDC0063578,EDC0063578,1
EDC,EDC0063581,EDC0063581,1
EDC,EDC0063651,EDC0063652,2
EDC,EDC0063654,EDC0063655,2
EDC,EDC0063696,EDC0063696,1
EDC,EDC0063731,EDC0063734,4
EDC,EDC0063740,EDC0063740,1
EDC,EDC0063742,EDC0063742,1
EDC,EDC0063759,EDC0063759,1
EDC,EDC0063854,EDC0063854,1
EDC,EDC0063857,EDC0063857,1
EDC,EDC0063863,EDC0063866,4
EDC,EDC0063884,EDC0063885,2
EDC,EDC0063888,EDC0063889,2
EDC,EDC0063961,EDC0063961,1
EDC,EDC0063972,EDC0063972,1
EDC,EDC0064014,EDC0064014,1
EDC,EDC0064016,EDC0064016,1
EDC,EDC0064019,EDC0064022,4
EDC,EDC0064024,EDC0064024,1
EDC,EDC0064026,EDC0064026,1
EDC,EDC0064029,EDC0064029,1
EDC,EDC0064041,EDC0064044,4
EDC,EDC0064046,EDC0064046,1
EDC,EDC0064048,EDC0064048,1
EDC,EDC0064062,EDC0064062,1
EDC,EDC0064067,EDC0064067,1
EDC,EDC0064077,EDC0064078,2
EDC,EDC0064082,EDC0064083,2
EDC,EDC0064117,EDC0064118,2
EDC,EDC0064120,EDC0064121,2
EDC,EDC0064232,EDC0064232,1
EDC,EDC0064251,EDC0064251,1
EDC,EDC0064260,EDC0064260,1
EDC,EDC0064275,EDC0064276,2
EDC,EDC0064280,EDC0064280,1
EDC,EDC0064282,EDC0064282,1
EDC,EDC0064289,EDC0064289,1
EDC,EDC0064298,EDC0064299,2
EDC,EDC0064339,EDC0064340,2
EDC,EDC0064389,EDC0064389,1
EDC,EDC0064391,EDC0064391,1
EDC,EDC0064396,EDC0064396,1
EDC,EDC0064401,EDC0064401,1
EDC,EDC0064404,EDC0064405,2
EDC,EDC0064430,EDC0064433,4
EDC,EDC0064436,EDC0064436,1
EDC,EDC0064438,EDC0064438,1
EDC,EDC0064559,EDC0064559,1
EDC,EDC0064571,EDC0064573,3
EDC,EDC0064618,EDC0064618,1
EDC,EDC0064674,EDC0064674,1
EDC,EDC0064718,EDC0064718,1
EDC,EDC0064720,EDC0064721,2
EDC,EDC0064725,EDC0064726,2
EDC,EDC0064806,EDC0064806,1
EDC,EDC0064813,EDC0064816,4
EDC,EDC0064829,EDC0064830,2
EDC,EDC0064886,EDC0064889,4
EDC,EDC0064969,EDC0064969,1
EDC,EDC0064971,EDC0064973,3
EDC,EDC0065026,EDC0065029,4
EDC,EDC0065043,EDC0065044,2
EDC,EDC0065046,EDC0065047,2
EDC,EDC0065049,EDC0065051,3
EDC,EDC0065053,EDC0065053,1
EDC,EDC0065065,EDC0065065,1
EDC,EDC0065067,EDC0065067,1
EDC,EDC0065137,EDC0065137,1
EDC,EDC0065139,EDC0065139,1
EDC,EDC0065141,EDC0065141,1
EDC,EDC0065143,EDC0065143,1
EDC,EDC0065151,EDC0065152,2
EDC,EDC0065202,EDC0065202,1
EDC,EDC0065213,EDC0065213,1
EDC,EDC0065248,EDC0065248,1
EDC,EDC0065252,EDC0065252,1
EDC,EDC0065284,EDC0065284,1
EDC,EDC0065286,EDC0065286,1
EDC,EDC0065331,EDC0065336,6
EDC,EDC0065360,EDC0065361,2
EDC,EDC0065366,EDC0065367,2
EDC,EDC0065369,EDC0065369,1
EDC,EDC0065375,EDC0065375,1
EDC,EDC0065387,EDC0065388,2
EDC,EDC0065390,EDC0065391,2
EDC,EDC0065393,EDC0065394,2
EDC,EDC0065396,EDC0065397,2
EDC,EDC0065421,EDC0065421,1
EDC,EDC0065428,EDC0065428,1
EDC,EDC0065441,EDC0065444,4
EDC,EDC0065446,EDC0065446,1
EDC,EDC0065473,EDC0065473,1
EDC,EDC0065475,EDC0065475,1
EDC,EDC0065477,EDC0065477,1
EDC,EDC0065493,EDC0065493,1
EDC,EDC0065495,EDC0065495,1
EDC,EDC0065499,EDC0065499,1
EDC,EDC0065508,EDC0065508,1
EDC,EDC0065517,EDC0065517,1
EDC,EDC0065526,EDC0065526,1
EDC,EDC0065528,EDC0065529,2
EDC,EDC0065531,EDC0065531,1
EDC,EDC0065541,EDC0065542,2
EDC,EDC0065551,EDC0065551,1
EDC,EDC0065568,EDC0065568,1
EDC,EDC0065577,EDC0065577,1
EDC,EDC0065597,EDC0065597,1
EDC,EDC0065599,EDC0065599,1
EDC,EDC0065603,EDC0065608,6
EDC,EDC0065632,EDC0065632,1
EDC,EDC0065749,EDC0065749,1
EDC,EDC0065764,EDC0065767,4
EDC,EDC0065853,EDC0065855,3
EDC,EDC0065857,EDC0065857,1
EDC,EDC0065968,EDC0065968,1
EDC,EDC0065976,EDC0065977,2
EDC,EDC0066008,EDC0066008,1
EDC,EDC0066010,EDC0066010,1
EDC,EDC0066029,EDC0066029,1
EDC,EDC0066038,EDC0066038,1
EDC,EDC0066040,EDC0066040,1
EDC,EDC0066051,EDC0066052,2
EDC,EDC0066061,EDC0066061,1
EDC,EDC0066074,EDC0066074,1
EDC,EDC0066076,EDC0066076,1
EDC,EDC0066134,EDC0066134,1
EDC,EDC0066159,EDC0066160,2
EDC,EDC0066192,EDC0066193,2
EDC,EDC0066204,EDC0066205,2
EDC,EDC0066207,EDC0066207,1
EDC,EDC0066228,EDC0066228,1
EDC,EDC0066237,EDC0066238,2
EDC,EDC0066276,EDC0066277,2
EDC,EDC0066279,EDC0066279,1
EDC,EDC0066289,EDC0066289,1
EDC,EDC0066292,EDC0066292,1
EDC,EDC0066300,EDC0066303,4
EDC,EDC0066322,EDC0066322,1
EDC,EDC0066334,EDC0066336,3
EDC,EDC0066339,EDC0066340,2
EDC,EDC0066342,EDC0066342,1
EDC,EDC0066347,EDC0066347,1
EDC,EDC0066352,EDC0066354,3
EDC,EDC0066372,EDC0066372,1
EDC,EDC0066376,EDC0066377,2
EDC,EDC0066381,EDC0066381,1
EDC,EDC0066385,EDC0066388,4
EDC,EDC0066425,EDC0066425,1
EDC,EDC0066427,EDC0066427,1
EDC,EDC0066432,EDC0066432,1
EDC,EDC0066437,EDC0066438,2
EDC,EDC0066440,EDC0066440,1
EDC,EDC0066449,EDC0066449,1
EDC,EDC0066466,EDC0066467,2
EDC,EDC0066515,EDC0066515,1
EDC,EDC0066556,EDC0066558,3
EDC,EDC0066567,EDC0066569,3
EDC,EDC0066582,EDC0066582,1
EDC,EDC0066612,EDC0066612,1
EDC,EDC0066616,EDC0066616,1
EDC,EDC0066618,EDC0066618,1
EDC,EDC0066674,EDC0066675,2
EDC,EDC0066699,EDC0066699,1
EDC,EDC0066703,EDC0066703,1
EDC,EDC0066781,EDC0066782,2
EDC,EDC0066790,EDC0066790,1
EDC,EDC0066792,EDC0066792,1
EDC,EDC0066809,EDC0066810,2
EDC,EDC0066824,EDC0066824,1
EDC,EDC0066827,EDC0066827,1
EDC,EDC0066829,EDC0066829,1
EDC,EDC0066856,EDC0066856,1
EDC,EDC0066875,EDC0066876,2
EDC,EDC0066881,EDC0066884,4
EDC,EDC0066904,EDC0066904,1
EDC,EDC0066907,EDC0066908,2
EDC,EDC0066910,EDC0066910,1
EDC,EDC0066969,EDC0066972,4
EDC,EDC0066981,EDC0066981,1
EDC,EDC0066986,EDC0066988,3
EDC,EDC0067005,EDC0067005,1
EDC,EDC0067097,EDC0067098,2
EDC,EDC0067204,EDC0067204,1
EDC,EDC0067206,EDC0067206,1
EDC,EDC0067240,EDC0067242,3
EDC,EDC0067262,EDC0067262,1
EDC,EDC0067265,EDC0067267,3
EDC,EDC0067296,EDC0067296,1
EDC,EDC0067488,EDC0067489,2
EDC,EDC0067503,EDC0067503,1
EDC,EDC0067654,EDC0067655,2
EDC,EDC0067663,EDC0067664,2
EDC,EDC0067714,EDC0067714,1
EDC,EDC0067716,EDC0067716,1
EDC,EDC0067718,EDC0067719,2
EDC,EDC0067793,EDC0067794,2
EDC,EDC0067797,EDC0067798,2
EDC,EDC0067889,EDC0067890,2
EDC,EDC0067918,EDC0067918,1
EDC,EDC0068051,EDC0068052,2
EDC,EDC0068090,EDC0068090,1
EDC,EDC0068104,EDC0068106,3
EDC,EDC0068108,EDC0068108,1
EDC,EDC0068110,EDC0068112,3
EDC,EDC0068116,EDC0068116,1
EDC,EDC0068118,EDC0068118,1
EDC,EDC0068121,EDC0068121,1
EDC,EDC0068150,EDC0068150,1
EDC,EDC0068173,EDC0068173,1
EDC,EDC0068175,EDC0068177,3
EDC,EDC0068215,EDC0068215,1
EDC,EDC0068222,EDC0068224,3
EDC,EDC0068227,EDC0068227,1
EDC,EDC0068229,EDC0068229,1
EDC,EDC0068264,EDC0068265,2
EDC,EDC0068296,EDC0068296,1
EDC,EDC0068313,EDC0068315,3
EDC,EDC0068403,EDC0068403,1
EDC,EDC0068428,EDC0068428,1
EDC,EDC0068446,EDC0068446,1
EDC,EDC0068448,EDC0068448,1
EDC,EDC0068450,EDC0068450,1
EDC,EDC0068482,EDC0068483,2
EDC,EDC0068523,EDC0068523,1
EDC,EDC0068547,EDC0068548,2
EDC,EDC0068592,EDC0068593,2
EDC,EDC0068613,EDC0068614,2
EDC,EDC0068636,EDC0068637,2
EDC,EDC0068686,EDC0068686,1
EDC,EDC0068691,EDC0068692,2
EDC,EDC0068715,EDC0068716,2
EDC,EDC0068761,EDC0068761,1
EDC,EDC0068799,EDC0068800,2
EDC,EDC0068809,EDC0068810,2
EDC,EDC0068823,EDC0068823,1
EDC,EDC0069052,EDC0069053,2
EDC,EDC0069087,EDC0069087,1
EDC,EDC0069090,EDC0069090,1
EDC,EDC0069123,EDC0069123,1
EDC,EDC0069126,EDC0069127,2
EDC,EDC0069305,EDC0069307,3
EDC,EDC0069309,EDC0069311,3
EDC,EDC0069325,EDC0069327,3
EDC,EDC0069330,EDC0069333,4
EDC,EDC0069339,EDC0069340,2
EDC,EDC0069345,EDC0069345,1
EDC,EDC0069348,EDC0069348,1
EDC,EDC0069350,EDC0069350,1
EDC,EDC0069445,EDC0069446,2
EDC,EDC0069522,EDC0069522,1
EDC,EDC0069528,EDC0069528,1
EDC,EDC0069530,EDC0069530,1
EDC,EDC0069656,EDC0069656,1
EDC,EDC0069658,EDC0069659,2
EDC,EDC0069661,EDC0069661,1
EDC,EDC0069693,EDC0069694,2
EDC,EDC0069703,EDC0069703,1
EDC,EDC0069705,EDC0069705,1
EDC,EDC0069761,EDC0069761,1
EDC,EDC0069764,EDC0069764,1
EDC,EDC0069781,EDC0069781,1
EDC,EDC0069805,EDC0069806,2
EDC,EDC0069833,EDC0069836,4
EDC,EDC0069844,EDC0069844,1
EDC,EDC0069904,EDC0069905,2
EDC,EDC0069909,EDC0069910,2
EDC,EDC0069938,EDC0069938,1
EDC,EDC0069941,EDC0069941,1
EDC,EDC0070054,EDC0070055,2
EDC,EDC0070058,EDC0070059,2
EDC,EDC0070120,EDC0070120,1
EDC,EDC0070153,EDC0070154,2
EDC,EDC0070233,EDC0070233,1
EDC,EDC0070235,EDC0070235,1
EDC,EDC0070247,EDC0070247,1
EDC,EDC0070253,EDC0070253,1
EDC,EDC0070279,EDC0070279,1
EDC,EDC0070315,EDC0070316,2
EDC,EDC0070447,EDC0070447,1
EDC,EDC0070490,EDC0070492,3
EDC,EDC0070528,EDC0070528,1
EDC,EDC0070531,EDC0070531,1
EDC,EDC0070550,EDC0070550,1
EDC,EDC0070557,EDC0070557,1
EDC,EDC0070577,EDC0070578,2
EDC,EDC0070582,EDC0070582,1
EDC,EDC0070634,EDC0070634,1
EDC,EDC0070653,EDC0070653,1
EDC,EDC0070719,EDC0070719,1
EDC,EDC0070729,EDC0070731,3
EDC,EDC0070827,EDC0070829,3
EDC,EDC0070839,EDC0070842,4
EDC,EDC0070865,EDC0070865,1
EDC,EDC0070893,EDC0070894,2
EDC,EDC0070905,EDC0070905,1
EDC,EDC0070907,EDC0070907,1
EDC,EDC0070956,EDC0070956,1
EDC,EDC0070998,EDC0070998,1
EDC,EDC0071002,EDC0071002,1
EDC,EDC0071022,EDC0071023,2
EDC,EDC0071135,EDC0071135,1
EDC,EDC0071143,EDC0071143,1
EDC,EDC0071177,EDC0071177,1
EDC,EDC0071214,EDC0071215,2
EDC,EDC0071238,EDC0071238,1
EDC,EDC0071295,EDC0071296,2
EDC,EDC0071345,EDC0071345,1
EDC,EDC0071377,EDC0071379,3
EDC,EDC0071407,EDC0071407,1
EDC,EDC0071418,EDC0071418,1
EDC,EDC0071420,EDC0071420,1
EDC,EDC0071494,EDC0071495,2
EDC,EDC0071529,EDC0071531,3
EDC,EDC0071562,EDC0071564,3
EDC,EDC0071577,EDC0071578,2
EDC,EDC0071583,EDC0071583,1
EDC,EDC0071587,EDC0071587,1
EDC,EDC0071596,EDC0071598,3
EDC,EDC0071662,EDC0071662,1
EDC,EDC0071717,EDC0071717,1
EDC,EDC0071804,EDC0071804,1
EDC,EDC0071806,EDC0071807,2
EDC,EDC0071811,EDC0071811,1
EDC,EDC0071819,EDC0071819,1
EDC,EDC0071891,EDC0071892,2
EDC,EDC0071899,EDC0071900,2
EDC,EDC0071915,EDC0071916,2
EDC,EDC0071945,EDC0071945,1
EDC,EDC0071983,EDC0071985,3
EDC,EDC0072049,EDC0072050,2
EDC,EDC0072052,EDC0072052,1
EDC,EDC0072108,EDC0072108,1
EDC,EDC0072195,EDC0072195,1
EDC,EDC0072217,EDC0072217,1
EDC,EDC0072236,EDC0072237,2
EDC,EDC0072245,EDC0072246,2
EDC,EDC0072248,EDC0072248,1
EDC,EDC0072250,EDC0072250,1
EDC,EDC0072252,EDC0072252,1
EDC,EDC0072255,EDC0072256,2
EDC,EDC0072269,EDC0072269,1
EDC,EDC0072271,EDC0072273,3
EDC,EDC0072278,EDC0072278,1
EDC,EDC0072288,EDC0072289,2
EDC,EDC0072294,EDC0072295,2
EDC,EDC0072306,EDC0072306,1
EDC,EDC0072309,EDC0072309,1
EDC,EDC0072313,EDC0072314,2
EDC,EDC0072320,EDC0072321,2
EDC,EDC0072346,EDC0072348,3
EDC,EDC0072486,EDC0072486,1
EDC,EDC0072498,EDC0072499,2
EDC,EDC0072501,EDC0072502,2
EDC,EDC0072506,EDC0072508,3
EDC,EDC0072511,EDC0072513,3
EDC,EDC0072585,EDC0072585,1
EDC,EDC0072590,EDC0072590,1
EDC,EDC0072609,EDC0072609,1
EDC,EDC0072649,EDC0072649,1
EDC,EDC0072664,EDC0072665,2
EDC,EDC0072712,EDC0072713,2
EDC,EDC0072744,EDC0072744,1
EDC,EDC0072856,EDC0072857,2
EDC,EDC0072887,EDC0072888,2
EDC,EDC0072894,EDC0072895,2
EDC,EDC0072900,EDC0072900,1
EDC,EDC0072902,EDC0072902,1
EDC,EDC0072907,EDC0072908,2
EDC,EDC0072910,EDC0072911,2
EDC,EDC0072931,EDC0072931,1
EDC,EDC0072933,EDC0072933,1
EDC,EDC0072938,EDC0072939,2
EDC,EDC0072963,EDC0072965,3
EDC,EDC0072968,EDC0072968,1
EDC,EDC0072991,EDC0072991,1
EDC,EDC0073013,EDC0073013,1
EDC,EDC0073015,EDC0073015,1
EDC,EDC0073069,EDC0073069,1
EDC,EDC0073158,EDC0073160,3
EDC,EDC0073200,EDC0073205,6
EDC,EDC0073208,EDC0073209,2
EDC,EDC0073268,EDC0073268,1
EDC,EDC0073463,EDC0073465,3
EDC,EDC0073492,EDC0073493,2
EDC,EDC0073506,EDC0073506,1
EDC,EDC0073543,EDC0073543,1
EDC,EDC0073567,EDC0073567,1
EDC,EDC0073575,EDC0073575,1
EDC,EDC0073583,EDC0073585,3
EDC,EDC0073612,EDC0073612,1
EDC,EDC0073638,EDC0073638,1
EDC,EDC0073659,EDC0073659,1
EDC,EDC0073738,EDC0073738,1
EDC,EDC0073758,EDC0073758,1
EDC,EDC0073794,EDC0073794,1
EDC,EDC0073798,EDC0073798,1
EDC,EDC0073800,EDC0073800,1
EDC,EDC0073802,EDC0073804,3
EDC,EDC0073851,EDC0073851,1
EDC,EDC0073875,EDC0073876,2
EDC,EDC0073897,EDC0073899,3
EDC,EDC0073946,EDC0073947,2
EDC,EDC0074027,EDC0074028,2
EDC,EDC0074066,EDC0074066,1
EDC,EDC0074074,EDC0074074,1
EDC,EDC0074077,EDC0074082,6
EDC,EDC0074130,EDC0074130,1
EDC,EDC0074137,EDC0074137,1
EDC,EDC0074150,EDC0074150,1
EDC,EDC0074223,EDC0074223,1
EDC,EDC0074225,EDC0074225,1
EDC,EDC0074227,EDC0074228,2
EDC,EDC0074232,EDC0074232,1
EDC,EDC0074285,EDC0074285,1
EDC,EDC0074433,EDC0074433,1
EDC,EDC0074456,EDC0074456,1
EDC,EDC0074514,EDC0074514,1
EDC,EDC0074519,EDC0074519,1
EDC,EDC0074521,EDC0074521,1
EDC,EDC0074523,EDC0074523,1
EDC,EDC0074539,EDC0074539,1
EDC,EDC0074584,EDC0074584,1
EDC,EDC0074598,EDC0074598,1
EDC,EDC0074662,EDC0074668,7
EDC,EDC0074689,EDC0074689,1
EDC,EDC0074691,EDC0074691,1
EDC,EDC0074693,EDC0074695,3
EDC,EDC0074707,EDC0074707,1
EDC,EDC0074709,EDC0074709,1
EDC,EDC0074728,EDC0074729,2
EDC,EDC0074787,EDC0074788,2
EDC,EDC0074790,EDC0074791,2
EDC,EDC0074911,EDC0074911,1
EDC,EDC0074932,EDC0074932,1
EDC,EDC0074934,EDC0074934,1
EDC,EDC0074971,EDC0074972,2
EDC,EDC0075008,EDC0075010,3
EDC,EDC0075018,EDC0075019,2
EDC,EDC0075050,EDC0075051,2
EDC,EDC0075071,EDC0075071,1
EDC,EDC0075076,EDC0075076,1
EDC,EDC0075090,EDC0075092,3
EDC,EDC0075151,EDC0075152,2
EDC,EDC0075189,EDC0075189,1
EDC,EDC0075191,EDC0075191,1
EDC,EDC0075193,EDC0075194,2
EDC,EDC0075217,EDC0075217,1
EDC,EDC0075235,EDC0075236,2
EDC,EDC0075252,EDC0075254,3
EDC,EDC0075257,EDC0075257,1
EDC,EDC0075277,EDC0075278,2
EDC,EDC0075280,EDC0075280,1
EDC,EDC0075284,EDC0075285,2
EDC,EDC0075337,EDC0075337,1
EDC,EDC0075358,EDC0075359,2
EDC,EDC0075370,EDC0075370,1
EDC,EDC0075470,EDC0075471,2
EDC,EDC0075534,EDC0075535,2
EDC,EDC0075537,EDC0075538,2
EDC,EDC0075554,EDC0075554,1
EDC,EDC0075569,EDC0075569,1
EDC,EDC0075592,EDC0075597,6
EDC,EDC0075621,EDC0075622,2
EDC,EDC0075654,EDC0075654,1
EDC,EDC0075668,EDC0075670,3
EDC,EDC0075766,EDC0075767,2
EDC,EDC0075810,EDC0075810,1
EDC,EDC0075813,EDC0075813,1
EDC,EDC0076022,EDC0076022,1
EDC,EDC0076051,EDC0076051,1
EDC,EDC0076070,EDC0076073,4
EDC,EDC0076081,EDC0076082,2
EDC,EDC0076122,EDC0076122,1
EDC,EDC0076132,EDC0076132,1
EDC,EDC0076136,EDC0076137,2
EDC,EDC0076152,EDC0076153,2
EDC,EDC0076161,EDC0076161,1
EDC,EDC0076169,EDC0076169,1
EDC,EDC0076248,EDC0076248,1
EDC,EDC0076276,EDC0076277,2
EDC,EDC0076316,EDC0076317,2
EDC,EDC0076338,EDC0076338,1
EDC,EDC0076370,EDC0076372,3
EDC,EDC0076383,EDC0076383,1
EDC,EDC0076458,EDC0076458,1
EDC,EDC0076491,EDC0076491,1
EDC,EDC0076549,EDC0076550,2
EDC,EDC0076567,EDC0076568,2
EDC,EDC0076576,EDC0076577,2
EDC,EDC0076591,EDC0076591,1
EDC,EDC0076610,EDC0076614,5
EDC,EDC0076644,EDC0076645,2
EDC,EDC0076670,EDC0076670,1
EDC,EDC0076698,EDC0076700,3
EDC,EDC0076713,EDC0076713,1
EDC,EDC0076726,EDC0076726,1
EDC,EDC0076729,EDC0076730,2
EDC,EDC0076735,EDC0076736,2
EDC,EDC0076746,EDC0076746,1
EDC,EDC0076748,EDC0076748,1
EDC,EDC0076774,EDC0076775,2
EDC,EDC0076785,EDC0076788,4
EDC,EDC0076891,EDC0076892,2
EDC,EDC0076923,EDC0076924,2
EDC,EDC0076939,EDC0076940,2
EDC,EDC0076945,EDC0076945,1
EDC,EDC0076962,EDC0076963,2
EDC,EDC0076971,EDC0076971,1
EDC,EDC0076977,EDC0076980,4
EDC,EDC0076982,EDC0076982,1
EDC,EDC0076986,EDC0076986,1
EDC,EDC0077010,EDC0077012,3
EDC,EDC0077025,EDC0077025,1
EDC,EDC0077087,EDC0077090,4
EDC,EDC0077094,EDC0077095,2
EDC,EDC0077103,EDC0077105,3
EDC,EDC0077108,EDC0077109,2
EDC,EDC0077142,EDC0077142,1
EDC,EDC0077215,EDC0077217,3
EDC,EDC0077348,EDC0077348,1
EDC,EDC0077355,EDC0077355,1
EDC,EDC0077357,EDC0077359,3
EDC,EDC0077398,EDC0077398,1
EDC,EDC0077402,EDC0077403,2
EDC,EDC0077411,EDC0077415,5
EDC,EDC0077506,EDC0077507,2
EDC,EDC0077515,EDC0077516,2
EDC,EDC0077591,EDC0077591,1
EDC,EDC0077594,EDC0077595,2
EDC,EDC0077635,EDC0077636,2
EDC,EDC0077682,EDC0077682,1
EDC,EDC0077797,EDC0077797,1
EDC,EDC0077810,EDC0077811,2
EDC,EDC0077814,EDC0077814,1
EDC,EDC0077816,EDC0077817,2
EDC,EDC0077938,EDC0077939,2
EDC,EDC0078109,EDC0078111,3
EDC,EDC0078183,EDC0078183,1
EDC,EDC0078212,EDC0078212,1
EDC,EDC0078216,EDC0078217,2
EDC,EDC0078220,EDC0078220,1
EDC,EDC0078222,EDC0078222,1
EDC,EDC0078244,EDC0078244,1
EDC,EDC0078277,EDC0078277,1
EDC,EDC0078310,EDC0078311,2
EDC,EDC0078363,EDC0078367,5
EDC,EDC0078391,EDC0078391,1
EDC,EDC0078479,EDC0078479,1
